id,sex,age,sibsp,parch,fare,pclass_1,pclass_2,pclass_3,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_T,cabin_U,familysize,singleton,smallfamily,largefamily,embarked_C,embarked_Q,embarked_S
326,0,19.0,0,0,7.8792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
327,1,18.0,0,0,73.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
328,1,31.0,1,0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0.0,1.0
329,0,17.0,1,0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0.0,1.0
330,1,17.0,0,0,7.8958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
331,1,42.0,0,0,8.6625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
332,1,43.0,0,0,7.8958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
333,1,53.0,1,1,81.8583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0.0,0.0,1.0
334,1,4.0,0,2,81.8583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0.0,0.0,1.0
335,0,54.0,1,1,81.8583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0.0,0.0,1.0
336,1,25.0,0,0,7.2292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1.0,0.0,0.0
337,0,18.0,0,1,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
338,0,34.0,0,1,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
339,1,32.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
340,1,19.0,0,0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
341,1,50.0,1,0,106.425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
342,0,27.0,1,1,247.5208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1.0,0.0,0.0
343,0,48.0,1,0,106.425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
344,0,30.0,0,0,12.475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
345,1,54.0,0,0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
346,0,24.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
347,0,23.0,0,0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
348,1,33.0,0,0,7.8958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1.0,0.0,0.0
349,1,8.0,0,2,32.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
350,1,42.0,1,1,32.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
351,0,34.0,1,1,32.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
352,1,65.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
353,0,48.0,1,0,39.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
354,1,49.0,1,0,56.9292,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
355,1,39.0,0,0,29.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
356,1,24.0,0,0,7.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
357,0,27.0,1,0,13.8583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,1.0,0.0,0.0
358,0,30.0,1,0,13.8583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,1.0,0.0,0.0
359,1,23.0,1,0,13.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
360,0,22.0,1,0,13.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
361,0,23.0,0,1,83.1583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
362,1,18.0,0,0,7.775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
363,1,23.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
364,1,16.0,0,0,7.775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
365,1,45.0,0,0,6.975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
366,1,25.0,0,0,7.225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1.0,0.0,0.0
367,1,39.0,0,2,7.2292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,1.0,0.0,0.0
368,1,17.0,1,1,7.2292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,1.0,0.0,0.0
369,1,15.0,1,1,7.2292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,1.0,0.0,0.0
370,1,47.0,0,0,7.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
371,0,5.0,0,0,12.475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
372,1,25.0,0,0,7.225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1.0,0.0,0.0
373,1,21.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
374,0,38.0,0,0,227.525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
375,0,54.0,1,0,78.2667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
376,0,36.0,0,0,31.6792,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
377,1,40.5,0,0,15.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
378,1,18.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
379,1,40.5,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
380,1,42.0,0,0,221.7792,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,1.0
381,1,40.0,1,0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
382,0,29.0,1,0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
383,1,18.0,0,0,10.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
384,1,25.0,0,0,7.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
385,1,18.0,0,0,7.7958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
386,0,36.0,0,0,31.6833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
387,0,22.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
388,0,36.0,0,0,110.8833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1.0,0.0,0.0
389,1,25.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
390,1,25.0,0,0,6.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
391,1,36.0,0,0,26.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,1.0
392,1,26.0,0,0,7.8792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
393,1,25.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
394,1,25.0,0,0,56.4958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
395,0,21.0,2,2,34.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,1,0.0,0.0,1.0
396,0,9.0,2,2,34.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,1,0.0,0.0,1.0
397,1,25.0,0,0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
398,1,18.0,2,2,34.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,1,0.0,0.0,1.0
399,1,16.0,1,3,34.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,1,0.0,0.0,1.0
400,0,48.0,1,3,34.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,1,0.0,0.0,1.0
401,1,30.0,0,0,27.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
402,0,24.0,3,2,263.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0,0.0,1.0
403,0,28.0,3,2,263.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0,0.0,1.0
404,0,23.0,3,2,263.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0,0.0,1.0
405,1,19.0,3,2,263.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0,0.0,1.0
406,1,64.0,1,4,263.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0,0.0,1.0
407,0,60.0,1,4,263.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.0,0.0,1.0
408,1,25.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
409,1,36.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
410,0,30.0,0,0,56.9292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
411,1,25.0,0,0,7.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
412,1,42.0,0,0,26.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,1.0
413,1,50.0,2,0,133.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
414,1,43.0,1,0,27.7208,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
415,0,36.0,1,0,133.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
416,0,22.0,0,2,49.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1.0,0.0,0.0
417,1,60.0,1,1,79.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1.0,0.0,0.0
418,0,48.0,1,1,79.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1.0,0.0,0.0
419,1,29.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
420,1,42.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,1.0
421,0,38.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
422,1,37.0,1,0,53.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0.0,1.0
423,0,35.0,1,0,53.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0.0,1.0
424,1,35.0,0,0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
425,1,38.0,1,0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
426,1,34.0,1,0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
427,1,25.0,0,0,7.7417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
428,1,25.0,0,0,14.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
429,0,34.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
430,1,16.0,0,0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
431,1,26.0,0,0,10.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
432,1,47.0,0,0,38.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,1.0
433,0,35.0,0,0,211.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
434,1,25.0,0,0,7.8958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1.0,0.0,0.0
435,0,22.0,0,1,59.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,1.0,0.0,0.0
436,0,45.0,0,1,59.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,1.0,0.0,0.0
437,1,24.0,0,0,79.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
438,1,47.0,0,0,10.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
439,1,21.0,1,0,11.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
440,1,21.0,1,0,11.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
441,1,24.0,0,0,13.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
442,1,22.0,0,0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
443,1,24.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
444,1,34.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
445,0,16.0,0,0,7.7333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
446,1,30.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
447,0,22.0,0,0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
448,1,49.0,1,0,89.1042,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
449,0,36.0,1,0,89.1042,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
450,1,71.0,0,0,34.6542,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
451,1,9.0,0,2,20.525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
452,1,33.0,1,1,20.525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
453,1,41.0,0,0,7.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
454,0,31.0,1,1,20.525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
455,1,38.0,0,0,7.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
456,1,9.0,5,2,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
457,1,1.0,5,2,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
458,1,11.0,5,2,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
459,0,10.0,5,2,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
460,0,16.0,5,2,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
461,1,14.0,5,2,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
462,1,40.0,1,6,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
463,0,43.0,1,6,46.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0,0,1,0.0,0.0,1.0
464,1,53.0,0,0,28.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
465,0,19.0,0,0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,1.0
466,1,38.0,0,1,153.4625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0.0,1.0
467,0,58.0,0,1,153.4625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0.0,1.0
468,1,51.0,0,0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
469,1,52.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
470,1,23.0,0,1,63.3583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
471,0,45.0,0,1,63.3583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1.0,0.0,0.0
472,1,32.0,0,0,8.3625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
473,1,25.0,0,0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
474,1,46.0,0,0,79.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0
475,1,20.0,0,0,9.8458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
476,1,37.0,2,0,7.925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
477,1,28.0,2,0,7.925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
478,1,19.0,0,0,7.775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
479,0,24.0,0,0,8.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
480,0,17.0,0,0,7.7333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0.0
481,1,25.0,1,0,19.9667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
482,1,25.0,1,0,19.9667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
483,1,28.0,1,0,15.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
484,0,24.0,1,0,15.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0.0,0.0,1.0
485,1,30.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
486,1,0.67,1,1,14.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
487,0,24.0,0,2,14.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.0,0.0,1.0
488,1,20.0,0,0,9.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,1.0
489,1,23.5,0,0,7.2292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,1.0,0.0,0.0
